product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B091V8HK8Z,Milton Go Electro 2.0 Stainless Steel Electric Kettle 1 Piece 2 Litres Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1345,1750,23%,3.8,2466,Electric kettle is a handy appliance that makes your work easy and less time-taking. Ergonomically designed body Convenient Spout makes easy to pour. You can easily and quickly used it to prepare your coffee hot tea or milk etc at anytime and anywhere.|This Product Is Under 1 Year Warranty From The Date Of Retail Purchase Against Any Manufacturing Defects In Material And Workmanship. The Warranty Does Not Cover Damages Resulting From Accidents Mishandling Or Tampering With The Mechanism. Warranty Valid Against Producing Original Bill Endorsed By Seller.|Material: Stainless Steel Color: Silver Package Contents: 1 - Piece Insta Electric Kettle (2 Litres)|Just the place the kettle wherever you feel convenient and make your favorite beverage within a short span of time. Power indicator suggesting On/Off and Convenient On-Off button. Automatic Shut-off for safety and power saving.|Sturdy handle lets you touch it immediately after it stops functioning without having to worry about burning your hands. Wide mouth for easy cleaning Hinded Lid for convenience. Supply: 230 Volts AC 50 Hz. Power: 1500 Watts.,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415mgfOmzUS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Milton-Electric-Stainless-Kettle-Litres/dp/B091V8HK8Z/ref=sr_1_108?qid=1672923596&s=kitchen&sr=1-108
B071VNHMX2,Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,2095,2095,0%,4.5,7949,Frequency: 50-60 Hz Wattage: 830 W Integrated cord storageoperating Voltage: 220 - 240 volts. Power : 760-900 W,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31CLpobJstL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-Collection-HD2582-00-830-Watt/dp/B071VNHMX2/ref=sr_1_109?qid=1672923596&s=kitchen&sr=1-109
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings(Grey Blue),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|ElectricHeaters,1498,2300,35%,3.8,95,The advanced quartz tubes get quickly heated and its dual heat setting features allow you to adjust the temperature as per your comfort|Fused with elegant and sleek design that goes well with your décor|High efficient quick heating quartz rod with two setting 400W+400W|Rust free stainless steel reflector along with Tip-Over proctection for a safer experience|An ISI approved product powered with shock proof body and a carrying handle|Power Requirement - 200-220E 50HZ 800W Two Settings 400W+400W|Warranty: 1 years warranty provided by crompton from date of purchase covers on manufacturing defects kindly read the usermanual for more details,https://m.media-amazon.com/images/I/41v9yj848iL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Insta-Comfy-Heater-Settings/dp/B08MVSGXMY/ref=sr_1_110?qid=1672923596&s=kitchen&sr=1-110
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature (Black),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|HeatConvectors,2199,2990,26%,3.8,1558,Meant for Spot Heating|Ideal for a small room only i.e. up to 12 sq. ft|Twin Turbo Design for fast & efficient heating|Side Vents to draw in air easily|ISI Mark|Inbuilt fan ensure instant heating|Customer Care Number: 18133111,https://m.media-amazon.com/images/I/41A8H7PSidL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Convector-2000-Watt-Instant-Heating/dp/B00H0B29DI/ref=sr_1_111?qid=1672923596&s=kitchen&sr=1-111
B01GZSQJPA,Philips HL7756/00 Mixer Grinder 750W 3 Jars (Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3699,4295,14%,4.1,26543,Wattage: 750 W; Voltage: 230 V;No of Jars: 3; Jar Size: Wet Jar (1.5 Litres) Multipurpose Jar (1 Litre) Chutney Jar (0.3 Litres); Jar Material: Stainless Steel; Body Material: ABS; Blade Material: Stainless Steel; Speed Control: 3 Speed Control + Pulse|Burning smell during first few usage is normal due to varnish coating on motor and will stop after few usage cycles. Your mixer grinder's powerful motor may make some noise. If the noise level/smell seem abnormal please contact Customer Care.;This product does not require installation. Please allow the motor to cool for some time between product uses.|New and powerful 750 W Turbo Motor with advanced air ventilation & sturdy coupler allows 25 minutes* continuous grinding even for tough ingredients like black gram dal.;Along with specialised blades for toughest ingredients masalas chutneys shakes and purees this appliance comes with leakproof food-grade stainless steel jars with a semi-transparent lid that allows you to see the ingredients for perfect consistency|Includes: Mixer grinder Wet Jar Multipurpose Jar Chutney Jar|Size Name: Standard,https://m.media-amazon.com/images/I/31eyLyEftOL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Philips-HL7756-00-750-Watt-Grinder/dp/B01GZSQJPA/ref=sr_1_115?qid=1672923596&s=kitchen&sr=1-115
B08VGFX2B6,Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49 Pack of 1 (Beige & Brown)-KUBMART11450,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,177,199,11%,4.1,3688,PACKAGE CONTAIN: 1 Piece Laundry Basket|MATERIAL: Non Woven COLOR: Beige & Black|PRODUCT DIMENSION: 37 x 37 x 49 CM|EASILY FOLDABLE: Built-in handles for easy transport from the hamper to your washing machine. Easily folds open to put into use and quickly folds flat for home storage when not in use.|Easy To Use: This is a multi-purpose organizer that can be used for keeping various things. You can set a few bags for various items such as office clothes home clothes daily essentials and many more. This will help you get the things and will also save time in re-organization.,https://m.media-amazon.com/images/I/41wqOJ5t9QL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kuber-Industries-Foldable-Laundry-KUBMART11450/dp/B08VGFX2B6/ref=sr_1_116?qid=1672923596&s=kitchen&sr=1-116
B09GYBZPHF,Lifelong LLMG93 500 Watt Duos Mixer Grinder 2 Stainless Steel Jar (Liquidizing and Chutney Jar)| ABS Body Stainless Steel Blades 3 Speed Options with Whip (1 Year Warranty Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1149,2499,54%,3.8,4383,2 jars liquidizing jar (1.25 Litres) and chutney jar (0.4 litres)|Operating Voltage: 220 - 240 volts Frequency: 50Hz 1Phase|1 Year Lifelong Online Retail Pvt. Ltd. Warranty|The mixer has three blades at the bottom that grinds all your ingredients to a smooth paste or powder ; Revolutions: 18000 RPM ; Material: Stainless Steel|3 speed control motor; Multi-functional blade system|Operating noise levels between 80-90 dB; Initial burning smell is to be expected due to evaporating varnish which is normal,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31D9nttNSPL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lifelong-LLMG93-Stainless-Liquidizing-Warranty/dp/B09GYBZPHF/ref=sr_1_118?qid=1672923596&s=kitchen&sr=1-118
B0B4KPCBSH,IKEA Frother for Milk,Home&Kitchen|Kitchen&HomeAppliances|CoffeeTea&Espresso|CoffeeGrinders|ElectricGrinders,244,499,51%,3.3,478,BATTERIES ARE SOLD SEPARATELY|2AA Batteries are recommended|New Batteries are recommended to work properly|Frothes milk up in 15-20 seconds.|Can be used for both cold and hot milk.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31iBzpNszEL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Ikea-45454-IKEA-Frother-Milk/dp/B0B4KPCBSH/ref=sr_1_119_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-119
B09CGLY5CX,Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats Hybrid Cyan Standard (‎ACGRH- INSTACOMFORT),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|ElectricHeaters,1959,2400,18%,4,237,Two heat setting|Adjustable Thermostat|Over heat protection|Thermal cut off|Vertical & horizontal mounting,https://m.media-amazon.com/images/I/31uLbVqjaqL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-convector-adjustable-Thermostats-Standard/dp/B09CGLY5CX/ref=sr_1_120_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-120
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|LintShavers,319,749,57%,4.6,124,Smoothly takes off the lint from fabric suitable for sweaters woollens blanket sports wear|Dual protection The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil.|Battery Powered AC-220V at 50 Hz and 2 W Power|Fibre And Lint StoremanHair Sucker Remover for Any Fabric Clothing|Rotatory Sharp Blades & Remove the Lint Quickly|Flatly Lay Down The Textures & Remove Lint & Fibre|Battery Operated Lint Works Properly and to the best of the Capacity of the Batteries whatever you add,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31g2BiAmVjL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Remover-Clothes-Extractor-Battery-Removing/dp/B09JN37WBX/ref=sr_1_121?qid=1672923596&s=kitchen&sr=1-121
B01I1LDZGA,Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body used for boiling Water and milk Tea Coffee Oats Noodles Soup etc. 600 Watt (Black & Silver),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1499,1775,16%,3.9,14667,Warranty: 1 year on product|Power: 600 watts ; Power: 230v50HzAC ; Operating Mode: Corded|Includes: Kettle|360 degree swivel base|Cool touch handle and lid knob,https://m.media-amazon.com/images/I/41orhoQwtGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-Kessel-1-2-Litre-Multi-purpose-Kettle/dp/B01I1LDZGA/ref=sr_1_125_mod_primary_new?qid=1672923596&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-125
B0BN2576GQ,C (DEVICE) Lint Remover for Woolen Clothes Electric Lint Remover Best Lint Shaver for Clothes Pack of 1,Home&Kitchen|Kitchen&HomeAppliances|VacuumCleaning&Ironing|IronsSteamers&Accessories|LintShavers,469,1599,71%,3.7,6,✅REJUVENATE FABRICS & KEEP TIDY - Restore your clothes and fabrics to a fresh new look! The powerful engine can quickly and gently remove fluffs pilling fuzzes and bobbles from materials like bed sheets cushions sweaters woolen coats curtains carpets and more!|✅MAKE ALL FABRICS LOOK BRAND NEW: Even the highest quality of fabrics require a little rejuvenation every now and then and this Fabric Shaver features a sharp stainless steel razor blade that will make quick work of damaged materials and make them look good as new.|✅ERGONOMIC DESIGN WITH A BATTERY POWERED MOTOR: Specially designed and lightweight with a 180° handle so it's easy to grip while you effortlessly your fabrics at any angle. The motor generates a strong suction when the blades are rotating for maximum effect.|✅EASY TO USE: Simply push the switch-on button and gently skim it across the fabric in a circular motion to remove all the unwanted excess. Once the fabric is back in pristine condition the excess tray slides out to empty. The expanded blade surface covers a larger area finishing the job quicker and easier.|✅DUAL PROTECTION The adjustable height spacer protects your garments from being cut or snagged or caught. It also protects and reinforces your hands from accidentally touching the shaver foil. A cleaning brush is included in the pack to help you easily clean your appliance after use.,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416wtLbGHvL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DEVICE-Remover-Woolen-Clothes-Electric/dp/B0BN2576GQ/ref=sr_1_126?qid=1672923596&s=kitchen&sr=1-126
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster. A Smart Bread Toaster for Your Home (750 Watt) (black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,1099,1795,39%,4.2,4244,2 slice capacity and auto pop up|Cool touch body and variable browning control|Bread slice centering device for even toasting|Easy slide out crumb tray and cord storage|Power: 750 watts|Warranty: 1 year warranty provided by the manufacturer from date of purchase,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Sgt4ZRNXL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Pigeon-2-Slice-Pop-up-Toaster-Black/dp/B06XPYRWV5/ref=sr_1_124?qid=1672923597&s=kitchen&sr=1-124
B01N1XVVLC,Bajaj OFR Room Heater 13 Fin 2900 Watts Oil Filled Room Heater with 400W PTC Ceramic Fan Heater ISI Approved (Majesty 13F Plus Black),Home&Kitchen|HeatingCooling&AirQuality|RoomHeaters|FanHeaters,9590,15999,40%,4.1,1017,Full Room Warmth: 25 Watts 13 Fin Oil Filled Radiator for Noiseless Full Room Comfort During Winters|Personalized Comfort: Customized to your heating needs with an adjustable thermostat and three heat settings (1 W/ 15 W/ 25 W). Rated Voltage : 230 V|Peace of Mind: Featuring safety tilt and an auto thermal shutoff to prevent overheating|Efficient: RH 13F Plus comes with a 4 Watt PTC ceramic fan heater for better heating efficiency|Mobility: Equipped with Castor wheels for ease of access|Reliable & Safe: Our room heaters are dependable and they also come with a 2 Year warranty,https://m.media-amazon.com/images/I/41PhEVR4X4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Majesty-Filled-Radiator-Heater/dp/B01N1XVVLC/ref=sr_1_125?qid=1672923597&s=kitchen&sr=1-125
B00O2R38C4,Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen Bathroom with Strong Air Suction Rust Proof Body and Dust Protection Shutters (2-Year Warranty White),Home&Kitchen|HeatingCooling&AirQuality|Fans|ExhaustFans,999,1490,33%,4.1,12999,Performance: Sweep Size: 150 mm Cut Out Size: Sq. 192 x 192 mm Power: 30 Watt Air Delivery Rate: 250 CMH RPM: 1350 Suitable Room Size: 6 x 6 x 9 feet|Strong Air Suction: The motor produces an RPM of 1350 that enables this ventilation fan to draw out stale air quickly and make the room fresh|Blade Design: The blades are specially designed to produce the highest amount of rotation making the ventilation process quick and efficient|Rust Proof Body: Maintain the pristine appearance of your fan for a long time because it is built with an effective rust-proof body that will withstand corrosion over time|Dust Protection Shutters: When not in use these shutters will remain shut to prevent dust and insects from entering keeping your home neat and tidy|Air Delivery Rate: High-end engineering of this exhaust fan allows it to create an air delivery rate of 250 CMH to keep the room cool|Sweep Size: This exhaust fan produces the lowest amount of buffeting while maintaining efficient performance as blades are positioned perfectly at 150 mm,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21c-ZYPFJ5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Luminous-Vento-Deluxe-30-Watt-Ventilator/dp/B00O2R38C4/ref=sr_1_126?qid=1672923597&s=kitchen&sr=1-126
B0B2CZTCL2,Wipro Vesta 1.8 litre Cool touch electric Kettle with Auto cut off | Double Layer outer body | Triple Protection - Dry Boil Steam & Over Heat |Stainless Steel Inner Body | (Black 1500 Watt),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1299,1999,35%,3.8,311,Black Kettle with cool touch function enabled by double layer protection|Three levels of protection with Auto shut off – Steam Sensor  Dry Boil Protection and Over heat safeguard|Boils water within minutes for 5-6 people at a time that could also be used to make tea  coffee or instant noodles/ Soup etc|Food grade stainless steel with no plastic|Easy Usage with Pirouette base with 360 degree agility,https://m.media-amazon.com/images/I/31iKMkOV-DL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/electric-Kettle-Double-Triple-Protection/dp/B0B2CZTCL2/ref=sr_1_127?qid=1672923597&s=kitchen&sr=1-127
B00PVT30YI,Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker Madras Kappi Drip Decotion Maker160ml (2 Cup),Home&Kitchen|Kitchen&HomeAppliances|CoffeeTea&Espresso|DripCoffeeMachines,292,499,41%,4.1,4238,Material: Food Grade stainless steel; Make authentic south Indian Traditional Filter coffee decotion|Durable & Easy to Use can use any brand's freshly roasted and grounded Coffee Grand Filter Coffee|Capaciy: 160ML (Makes upto 2 cups of coffee Decoction)|Item package quantity: 1 Coffee Filter(Small Size)|Style Name: Classic,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31hwosM2Q1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kitchen-Stainless-Indian-Filter-Coffee/dp/B00PVT30YI/ref=sr_1_128?qid=1672923597&s=kitchen&sr=1-128
